account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count,engagement_count
184096565021911,1035916476506578,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1035916476506578,2016-09-20,link,mostly true,,5,36,20,61
184096565021911,1036151719816387,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036151719816387,2016-09-20,link,mixture of true and false,,117,614,70,801
184096565021911,1036199296478296,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036199296478296,2016-09-20,link,mostly true,,6,45,23,74
184096565021911,1036218169809742,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036218169809742,2016-09-20,video,mostly true,,,233,32,265
184096565021911,1036245469807012,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036245469807012,2016-09-20,video,mostly true,,24,211,46,281
184096565021911,1036251303139762,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036251303139762,2016-09-20,link,mostly true,,1,23,15,39
184096565021911,1036268139804745,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036268139804745,2016-09-20,video,mostly true,,231,572,76,879
184096565021911,1036296946468531,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036296946468531,2016-09-20,link,mostly true,,31,170,97,298
184096565021911,1036336249797934,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036336249797934,2016-09-20,link,mostly true,,,13,4,17
184096565021911,1036354179796141,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036354179796141,2016-09-20,video,no factual content,,,39,6,45
184096565021911,1036370659794493,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036370659794493,2016-09-20,video,mostly true,,104,627,206,937
184096565021911,1036399716458254,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036399716458254,2016-09-20,video,mostly true,,30,25,13,68
184096565021911,1036432846454941,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036432846454941,2016-09-20,link,mostly true,,15,209,47,271
184096565021911,1036447253120167,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036447253120167,2016-09-20,link,mostly true,,3,29,5,37
184096565021911,1036474553117437,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036474553117437,2016-09-20,link,mostly true,,4,80,44,128
184096565021911,1036496423115250,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036496423115250,2016-09-20,link,mostly true,,339,430,231,1000
184096565021911,1036514203113472,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036514203113472,2016-09-20,link,mostly true,,,14,4,18
184096565021911,1036552873109605,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036552873109605,2016-09-20,link,mostly true,,9,37,12,58
184096565021911,1036582596439966,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036582596439966,2016-09-20,link,mostly true,,45,273,70,388
184096565021911,1036611373103755,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036611373103755,2016-09-20,link,mostly true,,,12,4,16
184096565021911,1036644986433727,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036644986433727,2016-09-20,link,mostly true,,11,83,57,151
184096565021911,1036675696430656,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1036675696430656,2016-09-20,link,mostly true,,35,243,81,359
184096565021911,1037004463064446,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037004463064446,2016-09-21,video,no factual content,,,63,1,64
184096565021911,1037005106397715,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037005106397715,2016-09-21,link,mostly true,,42,68,48,158
184096565021911,1037034746394751,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037034746394751,2016-09-21,video,no factual content,,72,137,76,285
184096565021911,1037075549724004,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037075549724004,2016-09-21,link,mostly true,,7,63,27,97
184096565021911,1037097846388441,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037097846388441,2016-09-21,video,mostly true,,246,704,386,1336
184096565021911,1037112079720351,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037112079720351,2016-09-21,link,mostly true,,3,98,36,137
184096565021911,1037141289717430,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037141289717430,2016-09-21,link,mostly true,,119,415,102,636
184096565021911,1037167203048172,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037167203048172,2016-09-21,link,mostly true,,4,52,18,74
184096565021911,1037176393047253,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037176393047253,2016-09-21,video,mostly true,,3,47,17,67
184096565021911,1037188766379349,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037188766379349,2016-09-21,text,mostly true,,2,5,2,9
184096565021911,1037217126376513,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037217126376513,2016-09-21,link,mixture of true and false,,35,344,48,427
184096565021911,1037225543042338,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037225543042338,2016-09-21,video,mostly true,,27,345,85,457
184096565021911,1037243109707248,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037243109707248,2016-09-21,link,mostly true,,4,27,12,43
184096565021911,1037252369706322,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037252369706322,2016-09-21,video,mostly true,,17,74,22,113
184096565021911,1037268776371348,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037268776371348,2016-09-21,link,mostly true,,7,35,7,49
184096565021911,1037288223036070,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037288223036070,2016-09-21,link,mostly true,,11,147,47,205
184096565021911,1037299089701650,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037299089701650,2016-09-21,link,mostly true,,32,557,143,732
184096565021911,1037318423033050,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037318423033050,2016-09-21,video,no factual content,,3,20,0,23
184096565021911,1037352739696285,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037352739696285,2016-09-21,link,mostly true,,1,9,11,21
184096565021911,1037371396361086,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037371396361086,2016-09-21,video,mostly true,,8,52,10,70
184096565021911,1037391213025771,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037391213025771,2016-09-21,link,mostly true,,12,144,102,258
184096565021911,1037410216357204,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037410216357204,2016-09-21,link,mostly true,,8,31,7,46
184096565021911,1037433849688174,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037433849688174,2016-09-21,link,mostly true,,61,196,73,330
184096565021911,1037464359685123,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037464359685123,2016-09-22,link,mostly true,,9,52,17,78
184096565021911,1037489569682602,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037489569682602,2016-09-22,link,mostly true,,6,76,65,147
184096565021911,1037749336323292,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037749336323292,2016-09-22,link,mostly true,,9,111,30,150
184096565021911,1037782196320006,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037782196320006,2016-09-22,video,no factual content,,38,138,32,208
184096565021911,1037810572983835,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037810572983835,2016-09-22,video,mostly true,,8,19,18,45
184096565021911,1037826349648924,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037826349648924,2016-09-22,video,mostly true,,,128,5,133
184096565021911,1037846762980216,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037846762980216,2016-09-22,video,mostly true,,138,277,225,640
184096565021911,1037856692979223,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037856692979223,2016-09-22,link,mostly true,,18,46,21,85
184096565021911,1037886152976277,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037886152976277,2016-09-22,link,mostly true,,28,84,27,139
184096565021911,1037889882975904,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037889882975904,2016-09-22,video,mostly true,,,10,1,11
184096565021911,1037919132972979,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037919132972979,2016-09-22,link,mostly true,,5,55,24,84
184096565021911,1037947399636819,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037947399636819,2016-09-22,video,mostly true,,92,507,17,616
184096565021911,1037951726303053,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1037951726303053,2016-09-22,link,mostly true,,48,194,75,317
184096565021911,1038000319631527,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038000319631527,2016-09-22,link,mostly true,,7,58,3,68
184096565021911,1038027142962178,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038027142962178,2016-09-22,video,mostly true,,38,187,105,330
184096565021911,1038031976295028,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038031976295028,2016-09-22,link,mostly true,,3,16,4,23
184096565021911,1038059326292293,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038059326292293,2016-09-22,link,mostly true,,2,63,16,81
184096565021911,1038086542956238,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038086542956238,2016-09-22,link,mostly true,,13,50,25,88
184096565021911,1038114256286800,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038114256286800,2016-09-22,link,mostly true,,7,181,28,216
184096565021911,1038150182949874,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038150182949874,2016-09-22,link,mostly true,,6,56,10,72
184096565021911,1038186959612863,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038186959612863,2016-09-22,link,mostly true,,13,115,44,172
184096565021911,1038501679581391,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038501679581391,2016-09-23,link,mostly true,,12,147,54,213
184096565021911,1038539842910908,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038539842910908,2016-09-23,video,mostly true,,9,81,19,109
184096565021911,1038541676244058,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038541676244058,2016-09-23,link,mostly true,,5,28,5,38
184096565021911,1038542892910603,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038542892910603,2016-09-23,link,mostly true,,3,99,16,118
184096565021911,1038577226240503,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038577226240503,2016-09-23,link,mostly true,,22,115,10,147
184096565021911,1038636096234616,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038636096234616,2016-09-23,link,mostly true,,9,107,21,137
184096565021911,1038670552897837,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038670552897837,2016-09-23,photo,mostly true,,2,12,9,23
184096565021911,1038699376228288,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038699376228288,2016-09-23,link,mostly true,,1,41,3,45
184096565021911,1038757716222454,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038757716222454,2016-09-23,link,mostly true,,6,21,8,35
184096565021911,1038758292889063,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038758292889063,2016-09-23,photo,mostly true,,26,178,84,288
184096565021911,1038777582887134,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038777582887134,2016-09-23,link,mostly true,,20,108,46,174
184096565021911,1038788812886011,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038788812886011,2016-09-23,video,mostly true,,,156,15,171
184096565021911,1038804176217808,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038804176217808,2016-09-23,link,mostly true,,9,74,21,104
184096565021911,1038834739548085,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038834739548085,2016-09-23,link,mostly true,,81,748,154,983
184096565021911,1038844909547068,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038844909547068,2016-09-23,video,mostly true,,,9,11,20
184096565021911,1038860559545503,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038860559545503,2016-09-23,link,mostly true,,21,160,26,207
184096565021911,1038891872875705,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038891872875705,2016-09-23,link,mostly true,,7,59,9,75
184096565021911,1038922299539329,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038922299539329,2016-09-23,link,mostly true,,6,22,8,36
184096565021911,1038926896205536,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038926896205536,2016-09-23,link,mostly true,,5,61,22,88
184096565021911,1038949176203308,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038949176203308,2016-09-23,link,mostly true,,4,28,4,36
184096565021911,1038973039534255,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038973039534255,2016-09-23,link,mostly true,,4,44,32,80
184096565021911,1038984299533129,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1038984299533129,2016-09-23,link,mostly true,,60,262,31,353
184096565021911,1040988309332728,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1040988309332728,2016-09-26,link,mostly true,,5,45,29,79
184096565021911,1041035462661346,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041035462661346,2016-09-26,link,mostly true,,14,261,59,334
184096565021911,1041047845993441,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041047845993441,2016-09-26,video,no factual content,,114,169,72,355
184096565021911,1041085625989663,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041085625989663,2016-09-26,link,mostly true,,11,63,24,98
184096565021911,1041098459321713,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041098459321713,2016-09-26,video,mostly true,,134,166,33,333
184096565021911,1041100572654835,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041100572654835,2016-09-26,video,no factual content,,205,1049,997,2251
184096565021911,1041131422651750,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041131422651750,2016-09-26,link,mostly true,,2,26,23,51
184096565021911,1041149182649974,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041149182649974,2016-09-26,video,no factual content,,,35,11,46
184096565021911,1041172582647634,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041172582647634,2016-09-26,link,mostly true,,7,19,5,31
184096565021911,1041192765978949,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041192765978949,2016-09-26,video,no factual content,,,33,13,46
184096565021911,1041201762644716,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041201762644716,2016-09-26,video,no factual content,,39,109,31,179
184096565021911,1041207925977433,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041207925977433,2016-09-26,video,mostly true,,27,138,166,331
184096565021911,1041224572642435,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041224572642435,2016-09-26,video,mostly true,,,24,12,36
184096565021911,1041225769308982,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041225769308982,2016-09-26,link,mostly true,,8,22,29,59
184096565021911,1041240549307504,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041240549307504,2016-09-26,video,no factual content,,121,508,777,1406
184096565021911,1041248449306714,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041248449306714,2016-09-26,link,mostly true,,15,94,54,163
184096565021911,1041257462639146,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041257462639146,2016-09-26,video,mostly true,,196,1014,86,1296
184096565021911,1041281559303403,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041281559303403,2016-09-26,link,no factual content,,2,50,34,86
184096565021911,1041316092633283,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041316092633283,2016-09-26,video,no factual content,,8,104,29,141
184096565021911,1041389565959269,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041389565959269,2016-09-26,link,mostly true,,29,133,36,198
184096565021911,1041403982624494,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041403982624494,2016-09-26,video,no factual content,,,23,13,36
184096565021911,1041412349290324,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041412349290324,2016-09-26,video,no factual content,,,13,9,22
184096565021911,1041420999289459,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041420999289459,2016-09-26,video,mostly true,,19,131,13,163
184096565021911,1041422675955958,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041422675955958,2016-09-26,video,no factual content,,,217,79,296
184096565021911,1041428705955355,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041428705955355,2016-09-26,video,no factual content,,70,398,120,588
184096565021911,1041453792619513,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041453792619513,2016-09-26,video,no factual content,,5,34,17,56
184096565021911,1041471579284401,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041471579284401,2016-09-26,video,mostly true,yes,12,67,23,102
184096565021911,1041476135950612,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041476135950612,2016-09-26,video,mostly true,yes,38,154,39,231
184096565021911,1041488142616078,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041488142616078,2016-09-26,link,mostly true,,10,82,6,98
184096565021911,1041488579282701,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041488579282701,2016-09-26,video,mostly true,yes,7,36,13,56
184096565021911,1041489252615967,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041489252615967,2016-09-26,photo,mostly true,yes,,2,0,2
184096565021911,1041496015948624,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041496015948624,2016-09-26,photo,mostly true,yes,20,39,5,64
184096565021911,1041497742615118,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041497742615118,2016-09-26,video,mostly true,yes,66,55,25,146
184096565021911,1041504122614480,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041504122614480,2016-09-26,video,mostly true,yes,7,29,15,51
184096565021911,1041504402614452,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041504402614452,2016-09-26,photo,mostly true,yes,7,30,9,46
184096565021911,1041512352613657,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041512352613657,2016-09-26,photo,mostly true,yes,4,17,8,29
184096565021911,1041513895946836,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041513895946836,2016-09-26,video,mostly true,yes,13,43,28,84
184096565021911,1041523679279191,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041523679279191,2016-09-26,photo,mostly true,yes,3,5,12,20
184096565021911,1041531655945060,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041531655945060,2016-09-26,link,mostly true,yes,22,175,67,264
184096565021911,1041533232611569,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041533232611569,2016-09-26,photo,mostly true,yes,4,26,28,58
184096565021911,1041535642611328,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041535642611328,2016-09-26,link,mostly true,yes,10,97,39,146
184096565021911,1041543859277173,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041543859277173,2016-09-26,link,no factual content,yes,228,447,147,822
184096565021911,1041555632609329,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041555632609329,2016-09-26,photo,mostly true,yes,6,43,14,63
184096565021911,1041560069275552,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041560069275552,2016-09-26,video,mostly true,yes,37,62,40,139
184096565021911,1041562635941962,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041562635941962,2016-09-26,photo,mostly true,yes,8,40,16,64
184096565021911,1041564352608457,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041564352608457,2016-09-26,photo,mostly true,yes,20,207,50,277
184096565021911,1041569205941305,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041569205941305,2016-09-26,photo,mostly true,yes,4,24,25,53
184096565021911,1041491152615777,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041491152615777,2016-09-27,photo,mostly true,,5,35,17,57
184096565021911,1041579029273656,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041579029273656,2016-09-27,video,mostly true,yes,37,110,40,187
184096565021911,1041594925938733,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041594925938733,2016-09-27,video,no factual content,yes,,93,68,161
184096565021911,1041757029255856,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041757029255856,2016-09-27,video,mostly true,yes,42,336,93,471
184096565021911,1041765635921662,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041765635921662,2016-09-27,video,mostly true,yes,73,204,98,375
184096565021911,1041829352581957,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041829352581957,2016-09-27,video,mostly true,yes,,42,18,60
184096565021911,1041832262581666,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041832262581666,2016-09-27,link,mostly true,yes,25,184,56,265
184096565021911,1041860072578885,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041860072578885,2016-09-27,video,mostly true,yes,45,366,116,527
184096565021911,1041861279245431,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041861279245431,2016-09-27,link,mostly true,yes,8,137,67,212
184096565021911,1041887699242789,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041887699242789,2016-09-27,video,mostly true,yes,32,97,59,188
184096565021911,1041904609241098,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041904609241098,2016-09-27,video,mostly true,yes,108,673,146,927
184096565021911,1041943452570547,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041943452570547,2016-09-27,link,mostly true,yes,3,66,33,102
184096565021911,1041985262566366,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041985262566366,2016-09-27,video,mostly true,yes,27,540,119,686
184096565021911,1041988969232662,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1041988969232662,2016-09-27,link,mostly true,,21,185,69,275
184096565021911,1042018955896330,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042018955896330,2016-09-27,link,mostly true,yes,19,332,68,419
184096565021911,1042039099227649,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042039099227649,2016-09-27,video,mostly true,yes,15,306,100,421
184096565021911,1042051285893097,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042051285893097,2016-09-27,video,mostly true,yes,1104,1420,230,2754
184096565021911,1042083579223201,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042083579223201,2016-09-27,video,mostly true,yes,375,915,395,1685
184096565021911,1042112815886944,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042112815886944,2016-09-27,link,mostly true,yes,14,184,107,305
184096565021911,1042165485881677,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042165485881677,2016-09-27,link,mostly true,,76,387,59,522
184096565021911,1042171789214380,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042171789214380,2016-09-27,video,mostly true,,10,10,16,36
184096565021911,1042203689211190,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042203689211190,2016-09-27,link,mostly true,,7,76,9,92
184096565021911,1042236372541255,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042236372541255,2016-09-27,link,mostly true,,7,29,6,42
184096565021911,1042250705873155,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042250705873155,2016-09-27,video,mostly true,,23,422,215,660
184096565021911,1042266479204911,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042266479204911,2016-09-27,link,mostly true,,9,39,8,56
184096565021911,1042295002535392,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042295002535392,2016-09-27,link,mostly true,yes,5,68,42,115
184096565021911,1042315892533303,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042315892533303,2016-09-27,link,mostly true,yes,65,461,90,616
184096565021911,1042353372529555,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042353372529555,2016-09-27,video,mostly true,yes,13,138,50,201
184096565021911,1042362422528650,mainstream,ABC News Politics,https://www.facebook.com/ABCNewsPolitics/posts/1042362422528650,2016-09-27,link,mostly true,,1,19,3,23
146422995398181,1446522352054899,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446522352054899,2016-09-19,link,mostly true,,130,1032,382,1544
146422995398181,1446620375378430,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446620375378430,2016-09-19,link,mixture of true and false,,241,2027,226,2494
146422995398181,1446625628711238,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446625628711238,2016-09-19,link,mixture of true and false,,991,3087,313,4391
146422995398181,1446671962039938,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446671962039938,2016-09-19,link,mostly true,,1190,5112,293,6595
146422995398181,1446692758704525,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446692758704525,2016-09-19,link,mostly true,,1018,4388,122,5528
146422995398181,1446693125371155,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446693125371155,2016-09-19,link,mostly true,,375,3015,88,3478
146422995398181,1446716095368858,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446716095368858,2016-09-19,link,mostly true,,557,1597,225,2379
146422995398181,1446717032035431,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446717032035431,2016-09-19,link,mostly true,,894,3454,325,4673
146422995398181,1446984445342023,left,Addicting Info,https://www.facebook.com/AddictingInfoOrg/posts/1446984445342023,2016-09-19,link,mostly true,,132,866,183,1181
